0.12635092,0.108952366,0.101607025,0.09892248,0.09153142,0.09433972
0.12713964,0.10532105,0.09552763,0.09278754,0.09400188,0.08074677
0.12290298,0.11408871,0.09551257,0.091492206,0.095271446,0.09386591
0.12544082,0.10954133,0.10858498,0.106409825,0.10055608,0.0959399
0.12135515,0.108307876,0.093421005,0.09056891,0.08765767,0.07876095
0.1221719,0.109033264,0.10315623,0.10166544,0.082364686,0.08041618
0.122954346,0.11648116,0.10449743,0.09027859,0.10337878,0.089640655
0.120741956,0.10745627,0.10903627,0.088949464,0.09146593,0.08670517
0.1289709,0.11339267,0.10134979,0.10398054,0.09085392,0.10235009
0.122830875,0.1110878,0.10519934,0.08703398,0.08609492,0.08503542
0.1189724,0.10963448,0.09503993,0.087819636,0.08356544,0.0848456
0.11832317,0.11185837,0.1014567,0.10220554,0.09249232,0.0855335
0.1270073,0.10849065,0.10121373,0.099859096,0.089975834,0.09634302
0.13195635,0.113466166,0.098537475,0.09874263,0.09092837,0.08970216
0.12103772,0.11524651,0.09903216,0.09764574,0.0974558,0.08784339
0.11853427,0.10888845,0.105825044,0.086509705,0.08559755,0.081275746
0.12559195,0.10895457,0.10215098,0.09335757,0.082069814,0.08757081
0.11994916,0.109331556,0.10201025,0.100333184,0.083972104,0.08412874
0.11830171,0.108034074,0.09273068,0.0909547,0.08929602,0.1008943
0.12272478,0.09739403,0.103122525,0.09340274,0.09103993,0.08986041
0.12388888,0.10539811,0.09475371,0.08910924,0.093472965,0.07851694
0.11382272,0.10685276,0.0929274,0.08551592,0.08011188,0.0868286
0.12112702,0.10739217,0.10188848,0.08732584,0.0925648,0.08615041
0.11336315,0.10122966,0.0897697,0.0914433,0.08171579,0.077542976
0.12255192,0.10269456,0.101887114,0.09307239,0.09490228,0.09793428
0.125763,0.10926882,0.102887504,0.095089234,0.09503452,0.09260043
0.12171043,0.10657535,0.09634325,0.09297898,0.08408051,0.08619711
0.12343786,0.106803335,0.09652442,0.09312668,0.08983487,0.08789424
0.1158726,0.11369023,0.094684385,0.09465343,0.09336118,0.08654914
0.12432313,0.10913635,0.10078275,0.10493203,0.093620844,0.1024915
0.117940105,0.10786027,0.097318746,0.089276515,0.08591282,0.080542505
0.11832885,0.112365484,0.09908452,0.09613329,0.09016925,0.08529284
0.12162814,0.10857848,0.112568,0.09157801,0.08568439,0.087322235
0.123801105,0.10523883,0.09690169,0.08537003,0.08776251,0.08491763
0.12253203,0.109656125,0.103442214,0.09459188,0.089834325,0.09214393
0.11874942,0.10097348,0.10167557,0.099634685,0.09786228,0.08862934
0.121065,0.109000646,0.09201119,0.09653119,0.08826687,0.08278284
0.12539391,0.10624638,0.09659127,0.09313673,0.09264087,0.08504894
0.12435343,0.10702389,0.09814822,0.100083955,0.09011779,0.09255441
0.12320658,0.10294179,0.093380325,0.08441413,0.085233785,0.07783512
0.12042698,0.11180376,0.10188203,0.09756795,0.09155854,0.09516784
0.11432683,0.112707496,0.10274023,0.089919426,0.08619752,0.09006444
0.12138977,0.11245549,0.098983705,0.100429356,0.08946005,0.0926074
0.11914425,0.10904155,0.09965288,0.0968427,0.099614464,0.09751949
0.117930405,0.11046281,0.09560139,0.08975921,0.08382422,0.08315209
0.11314312,0.104854584,0.09899344,0.09606558,0.09118563,0.0902068
0.12331753,0.10608988,0.10823656,0.09899149,0.098074324,0.089625746
0.12336656,0.10209099,0.09640834,0.094268955,0.0913617,0.08370215
0.1230522,0.10857609,0.09667307,0.09723842,0.094388306,0.0818778
0.12029505,0.11043531,0.102366716,0.09203244,0.089586645,0.077783644
0.12450465,0.11422029,0.09478378,0.097512424,0.090458214,0.09248646
0.12385168,0.11225644,0.10488826,0.083756186,0.09647623,0.09148288
0.117733456,0.10381118,0.10133338,0.09676242,0.08685515,0.0812102
0.12399026,0.106822275,0.09910625,0.09376743,0.090690196,0.09316463
0.13191992,0.11673959,0.10644681,0.10150791,0.094599016,0.09472201
0.12228807,0.1025295,0.10020819,0.09956684,0.09529427,0.09472854
0.122167684,0.10345014,0.11088791,0.09506311,0.10114881,0.08347064
0.12197829,0.10989728,0.09439913,0.08845233,0.0886837,0.08311337
0.120895065,0.10639561,0.10011676,0.088050164,0.092781074,0.08105888
0.110892914,0.103834115,0.1007392,0.094245434,0.08027979,0.08550841
0.12380234,0.10356977,0.096143834,0.09624541,0.08660192,0.0795813
0.12846103,0.11156965,0.103012055,0.089740045,0.07825741,0.07982365
0.118632644,0.11294168,0.098623335,0.099342346,0.08642969,0.08675904
0.12411914,0.110626765,0.102291964,0.093280084,0.09074038,0.08779701
0.11953396,0.11004039,0.09998218,0.0978599,0.093572445,0.08400109
0.12497246,0.111396395,0.10452313,0.09305311,0.08215989,0.087818585
0.12054034,0.1059709,0.106934376,0.09384227,0.09057584,0.0943161
0.12087766,0.113423824,0.10663662,0.09770987,0.09191796,0.09178636
0.124631435,0.1100547,0.10263584,0.09476838,0.0885554,0.089540035
0.117833324,0.10779989,0.110825546,0.098570816,0.09083412,0.08029437
0.11419535,0.10567633,0.1025508,0.08925208,0.08209753,0.092989884
0.121842556,0.103602946,0.09939217,0.09255656,0.09593896,0.09603094
0.117141925,0.10145951,0.100988835,0.092433654,0.08907791,0.07391425
0.123871386,0.113565564,0.10612011,0.09683731,0.081742354,0.08715546
0.11952981,0.10369889,0.10011829,0.10048411,0.0896705,0.080149494
0.12626912,0.103837945,0.102306455,0.08597735,0.09274343,0.087920964
0.12301157,0.100589775,0.0989163,0.09337014,0.0901266,0.09136456
0.12589388,0.11400449,0.104498774,0.100159995,0.0835508,0.08635638
0.12318441,0.10350456,0.103194945,0.09630378,0.084982604,0.08927941
0.1279575,0.10859764,0.10405391,0.100023516,0.09016683,0.083770536
0.11840561,0.10987002,0.09425005,0.08806628,0.08808705,0.09064355
0.12091347,0.113344885,0.10690626,0.08789133,0.09265936,0.08163688
0.12496891,0.102724634,0.101803936,0.09434263,0.08834493,0.09340262
0.12184924,0.11027813,0.09881396,0.097396515,0.09659193,0.091936745
0.12260451,0.10919652,0.1007658,0.0896649,0.08938017,0.08503131
0.11909977,0.10777542,0.09943938,0.0996927,0.087041594,0.08606059
0.12736413,0.10769456,0.102734946,0.10449773,0.09239486,0.09269109
0.12609117,0.11288204,0.10089145,0.094267495,0.085102566,0.08240726
0.11571556,0.10297688,0.09296143,0.09118307,0.087136365,0.07774032
0.120449364,0.10933429,0.09659245,0.09208969,0.09333154,0.0848977
0.12871961,0.10532394,0.097525716,0.098852366,0.08704428,0.07863274
0.12433817,0.10663146,0.10416645,0.10023741,0.09526577,0.08726525
0.11814723,0.10385206,0.10084409,0.0900579,0.09718462,0.08498683
0.12721469,0.104533605,0.104664065,0.09923949,0.088399746,0.08583853
0.116394855,0.112267084,0.097373754,0.09629301,0.08138684,0.08329389
0.12176552,0.10333549,0.10253946,0.094207965,0.08377781,0.09450647
0.12493897,0.10144047,0.10298272,0.09514246,0.09132635,0.08649566
0.12139628,0.101205386,0.10062548,0.09694449,0.08136574,0.08195218
0.12114212,0.11003346,0.09732499,0.09948448,0.08976302,0.090817474
0.12759282,0.11308118,0.10208108,0.09818401,0.09280497,0.08630427
